Date,Open,High,Low,Close,Adj Close,Volume
03/07/2008,13.22243881,13.43041039,13.13825512,13.37486839,13.37486839,96379907
07/07/2008,13.50687313,13.67374706,13.33999825,13.54697323,13.54697323,170845981
08/07/2008,13.59877777,13.82791996,13.44958782,13.81148148,13.81148148,198035514
09/07/2008,13.7175827,13.84012413,13.46776867,13.48819256,13.48819256,166782808
10/07/2008,13.57412148,13.6862011,13.21845436,13.46378422,13.46378422,173917451
11/07/2008,13.36241436,13.43713379,12.93725777,13.29516602,13.29516602,200002860
14/07/2008,13.42468071,13.45108223,12.83813,12.99180412,12.99180412,177655409
15/07/2008,12.85880184,13.13825512,12.48071861,12.85406971,12.85406971,243750224
16/07/2008,12.80301094,13.36241436,12.71733189,13.33999825,13.33999825,190398997
17/07/2008,13.30413342,13.37611294,13.06353474,13.28619957,13.28619957,352813493
18/07/2008,12.41222572,12.42791653,11.91010761,11.98806572,11.98806572,453389067
21/07/2008,11.97710705,12.05705738,11.59902382,11.6762352,11.6762352,236944811
22/07/2008,11.62442875,11.96141624,11.59653282,11.88320923,11.88320923,188363396
23/07/2008,11.99528885,12.3843298,11.90786552,12.1848278,12.1848278,196497772
24/07/2008,12.37112999,12.3753643,11.84609795,11.84609795,11.84609795,142166886
25/07/2008,12.11683273,12.28221321,11.99254894,12.25357056,12.25357056,127817302
28/07/2008,12.25631046,12.25631046,11.83389378,11.88345814,11.88345814,126873778
29/07/2008,11.93775368,12.13601112,11.90537643,12.03264904,12.03264904,112532223
30/07/2008,12.09217644,12.10512733,11.7761097,12.0224371,12.0224371,140151360
31/07/2008,11.81969738,11.97735596,11.74198818,11.7995224,11.7995224,115033564
01/08/2008,11.76863766,11.78632164,11.51932335,11.65282154,11.65282154,120766974
04/08/2008,11.65929794,11.78109169,11.50437927,11.53177643,11.53177643,99852875
05/08/2008,11.64609814,11.95718193,11.61471462,11.95145321,11.95145321,143917423
06/08/2008,11.91459084,12.19852734,11.76863766,12.11309719,12.11309719,135538133
07/08/2008,12.00500202,12.05481625,11.86577415,11.93327141,11.93327141,111367875
08/08/2008,11.95892525,12.34746933,11.84784126,12.32903767,12.32903767,150132633
11/08/2008,12.26577473,12.67449284,12.24858856,12.47424316,12.47424316,170207597
12/08/2008,12.50313473,12.60599995,12.40350914,12.51832771,12.51832771,110641162
13/08/2008,12.49317265,12.54149055,12.30089283,12.45406914,12.45406914,145563571
14/08/2008,12.3960371,12.64286137,12.36091805,12.59005928,12.59005928,117181585
15/08/2008,12.62741947,12.71882725,12.59030819,12.70612431,12.70612431,142359606
18/08/2008,12.69840336,12.70238781,12.34149075,12.41098118,12.41098118,133855851
19/08/2008,12.21496487,12.41048241,12.12032032,12.21670914,12.21670914,122316761
20/08/2008,12.32181454,12.37088108,12.01919937,12.0797224,12.0797224,159881036
21/08/2008,12.02791595,12.20176506,11.93700695,12.11782932,12.11782932,141090868
22/08/2008,12.2416153,12.32579994,12.19130421,12.21895027,12.21895027,92232419
25/08/2008,12.10736942,12.37860203,11.99254894,12.03015804,12.03015804,80874004
26/08/2008,12.04136562,12.04136562,11.72081661,11.80973434,11.80973434,132823998
27/08/2008,11.79902363,11.82642174,11.57760429,11.67075539,11.67075539,176141757
28/08/2008,11.76813984,11.86676979,11.71434212,11.80027008,11.80027008,121642242
29/08/2008,11.69989586,11.73127842,11.51508904,11.5389986,11.5389986,154504960
02/09/2008,11.8747406,12.0094862,11.49242401,11.58781624,11.58781624,245376296
03/09/2008,11.67449093,11.81297207,11.44659519,11.56689358,11.56689358,173230887
04/09/2008,11.45705605,11.53775406,11.19304562,11.21446514,11.21446514,194666935
05/09/2008,11.09566116,11.26926041,10.96091557,11.06477737,11.06477737,182051827
08/09/2008,11.25830078,11.28121471,10.39976883,10.45954514,10.45954514,362068052
09/09/2008,10.53974438,10.76913548,10.33625698,10.42741489,10.42741489,290267933
10/09/2008,10.57212257,10.57237244,10.20375443,10.31533623,10.31533623,250005583
11/09/2008,10.17062759,10.83663177,10.121562,10.80325699,10.80325699,259826256
12/09/2008,10.71508694,11.00848675,10.68494987,10.9006424,10.9006424,242023777
15/09/2008,10.56041718,11.00798893,10.55319405,10.80599594,10.80599594,263680649
16/09/2008,10.60923386,11.1900568,10.59752846,11.03190041,11.03190041,280676114
17/09/2008,10.92106533,10.93750381,10.29740334,10.32355499,10.32355499,366444394
18/09/2008,10.52654362,10.9385004,10.22417736,10.93600941,10.93600941,344863807
19/09/2008,11.48196316,11.50861263,11.04061699,11.18681908,11.18681908,401740198
22/09/2008,11.31085396,11.31085396,10.68494987,10.71334362,10.71334362,176952786
23/09/2008,10.79080296,10.97859955,10.60325623,10.69167519,10.69167519,208948265
24/09/2008,10.71832466,11.08345604,10.71259689,10.83712959,10.83712959,170316002
25/09/2008,10.93003178,11.20798969,10.85879898,10.94896126,10.94896126,201564693
26/09/2008,10.66004372,10.88818836,10.48644447,10.73575974,10.73575974,212493504
29/09/2008,10.44858646,10.54821301,9.482208252,9.489431381,9.489431381,432129680
30/09/2008,9.862532616,10.58731556,9.771373749,9.975608826,9.975608826,123914728
01/10/2008,10.24036694,10.38557243,10.03986835,10.25456333,10.25456333,250326782
02/10/2008,10.20649433,10.21122646,9.613965034,9.725794792,9.725794792,240293315
03/10/2008,9.896655083,10.27399063,9.540987968,9.636630058,9.636630058,320914374
06/10/2008,9.314586639,9.364648819,8.895656586,9.245594978,9.245594978,450506303
07/10/2008,9.298397064,9.339492798,8.602007866,8.617947578,8.617947578,443833384
08/10/2008,8.22317791,8.941235542,8.12230587,8.42118454,8.42118454,474829130
09/10/2008,8.58083725,8.68170929,8.011719704,8.193787575,8.193787575,324210683
10/10/2008,7.79976511,8.515332222,7.728531837,8.269005775,8.269005775,425500926
13/10/2008,8.861535072,9.513092995,8.61147213,9.489929199,9.489929199,357555200
14/10/2008,9.801511765,9.825671196,8.891672134,9.033888817,9.033888817,312559174
15/10/2008,8.833141327,8.941485405,8.439118385,8.44758606,8.44758606,269863738
16/10/2008,8.287935257,8.879219055,7.707111835,8.792543411,8.792543411,652022815
17/10/2008,9.438622475,9.613965034,9.05480957,9.278720856,9.278720856,572104380
20/10/2008,9.458297729,9.48893261,8.956179619,9.447587967,9.447587967,271148536
21/10/2008,9.274985313,9.558671951,9.016204834,9.034885406,9.034885406,232146894
22/10/2008,8.891423225,9.207736969,8.567885399,8.858546257,8.858546257,263383540
23/10/2008,8.808235168,8.916578293,8.418196678,8.775109291,8.775109291,260127380
24/10/2008,8.131272316,8.729030609,8.088184357,8.450574875,8.450574875,295463334
27/10/2008,8.338993073,8.54297924,8.109602928,8.206489563,8.206489563,248957670
28/10/2008,8.444598198,9.198272705,8.182082176,9.184325218,9.184325218,325431241
29/10/2008,9.110601425,9.240365028,8.776353836,8.916578293,8.916578293,391726805
30/10/2008,9.177102089,9.265271187,8.925793648,8.958670616,8.958670616,320753774
31/10/2008,8.870750427,9.264274597,8.823677063,8.950451851,8.950451851,298044974
03/11/2008,8.906118393,9.040863037,8.503874779,8.62990284,8.62990284,239072757
04/11/2008,8.803004265,9.274237633,8.605244637,9.13924408,9.13924408,295097969
05/11/2008,9.01994133,9.187562943,8.500886917,8.524049759,8.524049759,278901487
06/11/2008,8.467512131,8.578346252,8.114833832,8.24957943,8.24957943,344277618
07/11/2008,8.296900749,8.496902466,8.102877617,8.24758625,8.24758625,187953866
10/11/2008,8.169379234,8.205245018,7.707859039,7.939740181,7.939740181,324415448
11/11/2008,7.688432217,7.877971172,7.48494482,7.757422924,7.757422924,407385278
12/11/2008,7.523052216,7.783076763,7.167136192,7.247832775,7.247832775,403550960
13/11/2008,7.267011166,7.795780182,6.973859787,7.772864819,7.772864819,531372276
14/11/2008,7.552939892,8.094409943,7.535754204,7.721558094,7.721558094,382110897
17/11/2008,7.546712875,7.725045204,7.420935154,7.474981785,7.474981785,302883041
18/11/2008,7.511096954,7.564895153,7.107110977,7.407733917,7.407733917,335095329
19/11/2008,7.35717392,7.476725101,6.938492775,6.97834301,6.97834301,314558640
20/11/2008,6.846587181,7.047085762,6.451817036,6.464767933,6.464767933,392642224
21/11/2008,6.538242817,6.709103107,6.159412861,6.536251068,6.536251068,411315956
24/11/2008,6.706363201,6.723547935,6.202003002,6.411965847,6.411965847,403695499
25/11/2008,6.691916943,7.139739037,6.658043861,7.024919033,7.024919033,432462924
26/11/2008,6.980834007,7.358917236,6.879214764,7.274981976,7.274981976,255217044
28/11/2008,7.237372875,7.383574963,7.18008709,7.296649933,7.296649933,103004645
01/12/2008,7.140236855,7.157670975,6.624669075,6.624917984,6.624917984,229304279
02/12/2008,6.718069077,6.918568134,6.539987087,6.852066994,6.852066994,234463545
03/12/2008,6.721057892,7.007732868,6.608728886,6.959662914,6.959662914,237077306
04/12/2008,6.887434006,7.060783863,6.694159031,6.83288908,6.83288908,196196647
05/12/2008,6.750198841,7.079463959,6.575851917,7.073237896,7.073237896,261825722
08/12/2008,7.222678185,7.707111835,7.023674011,7.524546146,7.524546146,326993073
09/12/2008,7.414459229,7.920312881,7.397521973,7.620686054,7.620686054,276629001
10/12/2008,7.702130795,7.843101978,7.584321976,7.691669941,7.691669941,210265182
11/12/2008,7.575853825,7.79279089,7.417199135,7.477472782,7.477472782,248094446
12/12/2008,7.365143776,7.882205963,7.322553158,7.86452198,7.86452198,229741913
15/12/2008,7.820934772,7.932517052,7.599266052,7.737747192,7.737747192,270526212
16/12/2008,7.833638191,8.206739426,7.752690792,8.101633072,8.101633072,283442445
17/12/2008,7.936253071,8.023177147,7.781333923,7.851570129,7.851570129,232456049
18/12/2008,7.887934208,7.978843212,7.69889307,7.728033066,7.728033066,191254191
19/12/2008,7.745717049,7.915081978,7.696153164,7.725294113,7.725294113,225345496
22/12/2008,7.685194016,7.708605766,7.238617897,7.40001297,7.40001297,157291365
23/12/2008,7.482703209,7.554433823,7.389053822,7.422677994,7.422677994,151674390
24/12/2008,7.508854866,7.629900932,7.431643963,7.545467854,7.545467854,77148090
26/12/2008,7.573362827,7.603002071,7.429901123,7.480959892,7.480959892,78657728
29/12/2008,7.477472782,7.506363869,7.262279034,7.407733917,7.407733917,148631025
30/12/2008,7.491918087,7.641606808,7.439864159,7.549452782,7.549452782,154316255
31/12/2008,7.576601028,7.745965958,7.536999226,7.662528992,7.662528992,115904817
02/01/2009,7.686190128,8.0154562,7.608980179,8.00300312,8.00300312,144961322
05/01/2009,7.995032787,8.250077248,7.845592976,8.170623779,8.170623779,196293007
06/01/2009,8.293414116,8.488183975,8.129279137,8.320313454,8.320313454,257971329
07/01/2009,8.177349091,8.241856575,7.938992977,8.020188332,8.020188332,180453860
08/01/2009,7.927287102,8.099390984,7.90387392,8.099390984,8.099390984,144567852
09/01/2009,8.156926155,8.156926155,7.805741787,7.847335815,7.847335815,174270770
12/01/2009,7.878220081,7.943974018,7.726788044,7.788057804,7.788057804,132667413
13/01/2009,7.765143871,7.985070229,7.730772972,7.828656197,7.828656197,177964564
14/01/2009,7.721059799,7.815704823,7.415953159,7.496152878,7.496152878,219535801
15/01/2009,7.411469936,7.561159134,7.142975807,7.446836948,7.446836948,238269759
16/01/2009,7.597023964,7.677473068,7.364894867,7.463774204,7.463774204,209759293
20/01/2009,7.450572968,7.45953989,7.042354107,7.042354107,7.042354107,202684876
21/01/2009,7.181830883,7.559165955,7.181830883,7.548706055,7.548706055,197718329
22/01/2009,7.423175812,7.704870224,7.351195812,7.63388586,7.63388586,331919470
23/01/2009,7.702877998,8.268009186,7.577098846,8.087186813,8.087186813,430921167
26/01/2009,8.090923309,8.169379234,7.984074116,8.066514969,8.066514969,185119281
27/01/2009,8.130773544,8.315581322,8.076477051,8.256053925,8.256053925,197830749
28/01/2009,8.417946815,8.7753582,8.376353264,8.684199333,8.684199333,308809170
29/01/2009,8.581335068,8.594037056,8.470998764,8.550949097,8.550949097,292444059
30/01/2009,8.58507061,8.687437057,8.368632317,8.431646347,8.431646347,187580472
02/02/2009,8.326042175,8.592791557,8.269005775,8.482456207,8.482456207,209056670
03/02/2009,8.532268524,8.54297924,8.314584732,8.479467392,8.479467392,263243015
04/02/2009,8.470002174,8.827911377,8.44758606,8.54297924,8.54297924,273718132
05/02/2009,8.490923882,8.851323128,8.393539429,8.809977531,8.809977531,291665150
06/02/2009,8.878222466,9.310353279,8.852816582,9.247339249,9.247339249,282579221
09/02/2009,9.247339249,9.489431381,9.148209572,9.433889389,9.433889389,199838246
10/02/2009,9.36439991,9.402257919,8.91383934,8.929281235,8.929281235,285213056
11/02/2009,8.940239906,9.090925217,8.79204464,8.917574883,8.917574883,210048373
12/02/2009,8.796030045,9.056553841,8.75418663,9.042357445,9.042357445,222844155
13/02/2009,9.020936966,9.040863037,8.847586632,8.908608437,8.908608437,166489714
17/02/2009,8.630400658,8.644846916,8.46053791,8.534510612,8.534510612,228067661
18/02/2009,8.648583412,8.801509857,8.481209755,8.794784546,8.794784546,241883252
19/02/2009,8.903377533,8.961409569,8.503376961,8.534011841,8.534011841,200295955
20/02/2009,8.419691086,8.690425873,8.343726158,8.628907204,8.628907204,249616129
23/02/2009,8.642604828,8.71234417,8.207983971,8.220686913,8.220686913,209626799
24/02/2009,8.244597435,8.707860947,8.241358757,8.604000092,8.604000092,244749957
25/02/2009,8.521807671,8.774611473,8.441360474,8.509105682,8.509105682,258529413
26/02/2009,8.61670208,8.779342651,8.39752388,8.398021698,8.398021698,225064447
27/02/2009,8.292667389,8.563402176,8.24683857,8.418196678,8.418196678,217612620
02/03/2009,8.302131653,8.485693932,8.119565964,8.148457527,8.148457527,232407869
03/03/2009,8.220935822,8.311098099,8.02865696,8.106614113,8.106614113,261970262
04/03/2009,8.048830986,8.194286346,7.855056763,7.943226814,7.943226814,313908211
05/03/2009,7.882454872,7.947212219,7.537746906,7.612466812,7.612466812,262175027
06/03/2009,7.651819229,7.725791931,7.328780174,7.685442924,7.685442924,290452622
09/03/2009,7.471495152,7.635630131,7.209228039,7.245093822,7.245093822,259822241
10/03/2009,7.428407192,7.733512878,7.328780174,7.675479889,7.675479889,270217058
11/03/2009,7.723549843,7.970126152,7.614210129,7.918070793,7.918070793,237832124
12/03/2009,7.908855915,8.094658852,7.811968803,8.058046341,8.058046341,201717262
13/03/2009,8.122056961,8.155929565,7.945967197,8.080212593,8.080212593,156841686
16/03/2009,8.119317055,8.212468147,7.935008049,7.962405205,7.962405205,198613673
17/03/2009,7.974608898,8.352193832,7.947461128,8.352193832,8.352193832,189206544
18/03/2009,8.338993073,8.468258858,8.170623779,8.296402931,8.296402931,201239478
19/03/2009,8.261035919,8.368632317,8.15393734,8.217698097,8.217698097,165064391
20/03/2009,8.226663589,8.293663025,8.128033638,8.22317791,8.22317791,190226352
23/03/2009,8.307860374,8.703626633,8.294659615,8.682456017,8.682456017,171500425
24/03/2009,8.630151749,8.8129673,8.567885399,8.646840096,8.646840096,153372732
25/03/2009,8.727288246,8.750699997,8.374858856,8.569628716,8.569628716,174102141
26/03/2009,8.795283318,8.945469856,8.679965019,8.799267769,8.799267769,241032074
27/03/2009,8.717325211,8.767139435,8.60449791,8.660039902,8.660039902,133410187
30/03/2009,8.531770706,8.563153267,8.369877815,8.535258293,8.535258293,124227898
31/03/2009,8.690674782,8.804747581,8.622181892,8.669006348,8.669006348,146760038
01/04/2009,8.562405586,8.847835541,8.483451843,8.819192886,8.819192886,132542948
02/04/2009,9.048832893,9.209481239,8.974362373,9.028657913,9.028657913,180192885
03/04/2009,9.078472137,9.25829792,8.916578293,9.209979057,9.209979057,152160204
06/04/2009,9.140737534,9.210974693,9.001260757,9.17162323,9.17162323,131703815
07/04/2009,9.031148911,9.059791565,8.849579811,8.932767868,8.932767868,147755757
08/04/2009,9.053565025,9.090925217,8.871995926,9.016204834,9.016204834,111022586
09/04/2009,9.203004837,9.323801994,9.122057915,9.27772522,9.27772522,135811153
13/04/2009,9.248583794,9.442109108,9.222929955,9.417450905,9.417450905,122461301
14/04/2009,9.388310432,9.389555931,9.105869293,9.188309669,9.188309669,137658049
15/04/2009,9.143228531,9.490925789,9.070002556,9.45207119,9.45207119,197967259
16/04/2009,9.501885414,9.785820007,9.489929199,9.682209015,9.682209015,408931050
17/04/2009,9.614462852,9.958173752,9.58432579,9.769382477,9.769382477,430840867
20/04/2009,9.617699623,9.729780197,9.362157822,9.447090149,9.447090149,177820024
21/04/2009,9.369132042,9.571622849,9.367388725,9.50113678,9.50113678,148370051
22/04/2009,9.508111,9.713590622,9.43986702,9.560664177,9.560664177,140597024
23/04/2009,9.651574135,9.707364082,9.492171288,9.581336975,9.581336975,104751167
24/04/2009,9.615209579,9.792794228,9.476978302,9.700888634,9.700888634,135923572
27/04/2009,9.572619438,9.700888634,9.533018112,9.612718582,9.612718582,91967429
28/04/2009,9.557925224,9.689929962,9.50288105,9.556927681,9.556927681,118185333
29/04/2009,9.613217354,9.837376595,9.609729767,9.750204086,9.750204086,144941247
30/04/2009,9.857052803,10.05605698,9.833143234,9.862283707,9.862283707,174881049
01/05/2009,9.838871002,9.902632713,9.752196312,9.805497169,9.805497169,97471985
04/05/2009,9.917078018,10.02243328,9.832894325,10.01197338,10.01197338,128600225
05/05/2009,9.962159157,10.08719063,9.894164085,10.03712845,10.03712845,96391952
06/05/2009,10.13177395,10.16888523,9.987564087,10.04908371,10.04908371,105710750
07/05/2009,10.06477547,10.08694172,9.775857925,9.878224373,9.878224373,120441759
08/05/2009,10.03364086,10.21496201,9.838124275,10.14522266,10.14522266,155183494
11/05/2009,10.03239632,10.2615366,9.992545128,10.16141319,10.16141319,102755715
12/05/2009,10.21197319,10.23638153,9.840864182,9.937999725,9.937999725,152200354
13/05/2009,9.815459251,9.87274456,9.672494888,9.702134132,9.702134132,114138220
14/05/2009,9.683703423,9.768634796,9.581336975,9.651324272,9.651324272,117920344
15/05/2009,9.740987778,9.815957069,9.690925598,9.713590622,9.713590622,120799094
18/05/2009,9.831399918,9.895659447,9.599020958,9.883953094,9.883953094,134570520
19/05/2009,9.865522385,10.0035038,9.788311005,9.934762001,9.934762001,113925426
20/05/2009,10.01471233,10.10387802,9.838124275,9.892420769,9.892420769,91702440
21/05/2009,9.870503426,10.03339195,9.809232712,9.875484467,9.875484467,109199779
22/05/2009,9.879468918,9.929034233,9.763403893,9.800764084,9.800764084,69001669
26/05/2009,9.762159348,10.08719063,9.713590622,10.07124996,10.07124996,124645457
27/05/2009,10.10313129,10.25804996,10.08245754,10.10113811,10.10113811,121826932
28/05/2009,10.17884731,10.25207329,10.07747746,10.22168732,10.22168732,107152133
29/05/2009,10.26427746,10.39179897,10.22915936,10.39179897,10.39179897,106325044
01/06/2009,10.42915916,10.69989395,10.42417812,10.62417793,10.62417793,133394127
02/06/2009,10.61645699,10.70886135,10.5454731,10.6700058,10.6700058,105337356
03/06/2009,10.61023045,10.77112675,10.56041718,10.75095272,10.75095272,141841672
04/06/2009,10.84186172,10.98980808,10.82193661,10.96589661,10.96589661,146069460
05/06/2009,11.08520031,11.14173794,10.94547367,11.06651974,11.06651974,147783862
08/06/2009,10.94647026,10.98183727,10.81247234,10.92828846,10.92828846,124412588
09/06/2009,10.92355633,10.97137737,10.75369263,10.84983158,10.84983158,130684007
10/06/2009,10.86502457,10.90637016,10.62691784,10.77461433,10.77461433,134859599
11/06/2009,10.75394154,10.80275917,10.66925907,10.68494987,10.68494987,115037579
12/06/2009,10.63164997,10.65257168,10.49092674,10.58133888,10.58133888,117173555
15/06/2009,10.49814987,10.49814987,10.31135082,10.38034153,10.38034153,150036273
16/06/2009,10.44360542,10.48793888,10.34671783,10.36116409,10.36116409,122445241
17/06/2009,10.36589622,10.45381737,10.25057793,10.34024239,10.34024239,140127270
18/06/2009,10.35319424,10.42816257,10.28644371,10.31284523,10.31284523,123870563
19/06/2009,10.41620731,10.47224712,10.32579613,10.46303177,10.46303177,171002566
22/06/2009,10.38482475,10.39827538,10.00973129,10.14572144,10.14572144,165594371
23/06/2009,10.12828732,10.18656826,10.02616882,10.10412693,10.10412693,116418737
24/06/2009,10.18034172,10.26726627,10.12604523,10.1940403,10.1940403,98680498
25/06/2009,10.1370039,10.3586731,10.12479973,10.35543537,10.35543537,122236461
26/06/2009,10.30338001,10.66577244,10.28918362,10.59329414,10.59329414,130756276
29/06/2009,10.61023045,10.65506172,10.51658058,10.56390381,10.56390381,87097243
30/06/2009,10.56041718,10.64036655,10.41645718,10.50039196,10.50039196,104144903
01/07/2009,10.56539822,10.62019253,10.41471291,10.43563461,10.43563461,92778458
02/07/2009,10.34646893,10.34646893,10.13227177,10.17411518,10.17411518,101081463
06/07/2009,10.12455082,10.22766399,10.00400257,10.20201015,10.20201015,90843231
07/07/2009,10.16788769,10.19155025,9.862532616,9.878722191,9.878722191,130860666
08/07/2009,9.962657928,10.11209679,9.914339066,10.02467537,10.02467537,138163938
09/07/2009,10.1150856,10.32255936,10.10711575,10.22143841,10.22143841,131515110
10/07/2009,10.20126343,10.39528561,10.17934513,10.3213129,10.3213129,117502785
13/07/2009,10.36539841,10.57336807,10.3407402,10.56788921,10.56788921,162434571
14/07/2009,10.55319405,10.62841225,10.48245907,10.57760334,10.57760334,116266167
15/07/2009,10.70138931,10.92604637,10.67224789,10.91334438,10.91334438,151646285
16/07/2009,10.8762331,11.10213566,10.81197357,11.02368069,11.02368069,263162715
17/07/2009,10.78457737,10.84634495,10.62766457,10.71608257,10.71608257,275191634
20/07/2009,10.70686817,10.78084087,10.61645699,10.7140913,10.7140913,126612804
21/07/2009,10.73326874,10.75717926,10.60325623,10.65755272,10.65755272,119173022
22/07/2009,10.66004372,10.71483803,10.5479641,10.65232182,10.65232182,103855823
23/07/2009,10.67698002,10.9890604,10.59777737,10.89267159,10.89267159,139649486
24/07/2009,10.85456371,11.22019386,10.83438969,11.12629604,11.12629604,145619780
27/07/2009,11.10935879,11.12704277,10.89939594,11.078475,11.078475,100551484
28/07/2009,10.98383045,11.02891064,10.86178684,10.95518684,10.95518684,101679697
29/07/2009,10.88993168,10.90412903,10.75693035,10.86527443,10.86527443,79777911
30/07/2009,11.0239296,11.2446022,11.0239296,11.09939671,11.09939671,128423566
31/07/2009,11.20749187,11.27523804,11.01944637,11.03488922,11.03488922,114844859
03/08/2009,11.17660713,11.30512619,11.14920998,11.26303291,11.26303291,104000363
04/08/2009,11.19229889,11.30761623,11.16888618,11.30089092,11.30089092,95950302
05/08/2009,11.35743046,11.38009453,11.15518761,11.23638344,11.23638344,94031136
06/08/2009,11.31508827,11.32953358,11.17137718,11.21695614,11.21695614,84752487
07/08/2009,11.34920979,11.44260979,11.33227444,11.38482666,11.38482666,102105287
10/08/2009,11.33600998,11.41745472,11.30238628,11.37262344,11.37262344,69941178
11/08/2009,11.29939747,11.38806534,11.26726818,11.30612183,11.30612183,68756755
12/08/2009,11.34273529,11.50064278,11.33053017,11.42168903,11.42168903,94007046
13/08/2009,11.51060486,11.57461452,11.4299078,11.51384258,11.51384258,80107140
14/08/2009,11.52629662,11.5362587,11.37959576,11.45705605,11.45705605,67255147
17/08/2009,11.24534988,11.25755405,11.03663158,11.08071709,11.08071709,105200846
18/08/2009,11.08594704,11.15070438,11.01670742,11.09043026,11.09043026,94396500
19/08/2009,10.95867443,11.08345604,10.92305756,11.05780315,11.05780315,90538092
20/08/2009,11.25780296,11.51135254,11.23862457,11.46726799,11.46726799,160555554
21/08/2009,11.59503937,11.60873795,11.52305889,11.58756733,11.58756733,142953825
24/08/2009,11.64011955,11.70836353,11.56714439,11.67449093,11.67449093,98503838
25/08/2009,11.68445396,11.81446648,11.67424202,11.74024487,11.74024487,93990986
26/08/2009,11.77486515,11.78084278,11.62393093,11.65630913,11.65630913,79810030
27/08/2009,11.67075539,11.67075539,11.47523785,11.60799026,11.60799026,80255695
28/08/2009,11.68769169,11.76515102,11.54124069,11.57536316,11.57536316,71129616
31/08/2009,11.4518261,11.50338173,11.40724277,11.4986496,11.4986496,78609548
01/09/2009,11.44908619,11.62691879,11.31807709,11.35145187,11.35145187,104185053
02/09/2009,11.35294628,11.41546154,11.27249813,11.28295898,11.28295898,72462593
03/09/2009,11.35294628,11.41347027,11.33252335,11.39528847,11.39528847,66094814
04/09/2009,11.39653301,11.52181339,11.35194969,11.4894352,11.4894352,60192775
08/09/2009,11.56390572,11.63115406,11.35344505,11.42268467,11.42268467,106666319
09/09/2009,11.43364429,11.61322117,11.42716789,11.55593586,11.55593586,88145156
10/09/2009,11.62268543,11.7295351,11.50686932,11.7295351,11.7295351,101764012
11/09/2009,11.71608543,11.78831482,11.64709377,11.75942326,11.75942326,76401301
14/09/2009,11.71882534,11.87548828,11.7073679,11.83364487,11.83364487,79324216
15/09/2009,11.83264828,11.92804146,11.77361965,11.89391899,11.89391899,96283547
16/09/2009,11.95020771,12.1885643,11.91733074,12.16166496,12.16166496,103799614
17/09/2009,12.21845245,12.38781738,12.13327217,12.24709511,12.24709511,179996150
18/09/2009,12.37287331,12.37810421,12.23489094,12.24061871,12.24061871,131832295
21/09/2009,12.14796638,12.42592525,12.11010838,12.37860203,12.37860203,84973311
22/09/2009,12.47623634,12.50288582,12.39877605,12.42990971,12.42990971,122103967
23/09/2009,12.47274876,12.62766838,12.39628601,12.41496563,12.41496563,108573440
24/09/2009,12.46502781,12.48843956,12.27897453,12.37287331,12.37287331,101482963
25/09/2009,12.31110477,12.45157814,12.25406933,12.26602364,12.26602364,82291296
28/09/2009,12.32480431,12.49068165,12.28644657,12.41670895,12.41670895,73847766
29/09/2009,12.44161606,12.44709492,12.2792244,12.41670895,12.41670895,84282733
30/09/2009,12.45332241,12.45680904,12.13551331,12.34995937,12.34995937,126139035
01/10/2009,12.27897453,12.36540127,12.12953568,12.13451672,12.13451672,112949783
02/10/2009,12.04833984,12.24759293,12.0199461,12.0692606,12.0692606,104421937
05/10/2009,12.14572525,12.26477909,12.03837681,12.16739368,12.16739368,86105539
06/10/2009,12.24659729,12.43763065,12.24659729,12.42193985,12.42193985,109701653
07/10/2009,12.4284153,12.9262991,12.39877605,12.8901844,12.8901844,195698788
08/10/2009,12.94074535,13.03240108,12.78557682,12.80649757,12.80649757,172797268
09/10/2009,12.86801815,12.98906422,12.81446838,12.85805511,12.85805511,109934523
12/10/2009,13.0366354,13.0949173,12.93451786,13.05207825,13.05207825,133386097
13/10/2009,13.06079483,13.13725758,12.98582554,13.10363388,13.10363388,121951397
14/10/2009,13.26179218,13.33950043,13.20052147,13.33302498,13.33302498,130824531
15/10/2009,13.29392147,13.3723774,13.1325264,13.19828033,13.19828033,244930632
16/10/2009,13.63215256,13.81696129,13.56241512,13.69491768,13.69491768,355001664
19/10/2009,13.76565266,13.78831768,13.66702271,13.75070858,13.75070858,129198459
20/10/2009,13.739501,13.77212906,13.46702194,13.74149418,13.74149418,162354271
21/10/2009,13.69641209,13.93153095,13.67374706,13.72605133,13.72605133,147374332
22/10/2009,13.69865417,13.82318687,13.6488409,13.80052185,13.80052185,93810311
23/10/2009,13.82941437,13.8951683,13.72854233,13.79055977,13.79055977,96066737
26/10/2009,13.84186745,13.98856735,13.72082138,13.80351067,13.80351067,119261352
27/10/2009,13.72281361,13.8122282,13.55319881,13.65606403,13.65606403,129142249
28/10/2009,13.64560318,13.69865417,13.40600109,13.45705986,13.45705986,103096990
29/10/2009,13.52455711,13.74423313,13.47449398,13.72480583,13.72480583,101282213
30/10/2009,13.69865417,13.70288754,13.30612469,13.3529501,13.3529501,139260032
02/11/2009,13.37685966,13.43613815,13.15668583,13.2998991,13.2998991,128564090
03/11/2009,13.20077038,13.38732147,13.15818024,13.38209057,13.38209057,95564863
04/11/2009,13.46951294,13.5865736,13.36042213,13.45780659,13.45780659,93657741
05/11/2009,13.53651237,13.69292641,13.51583862,13.66502953,13.66502953,74185025
06/11/2009,13.64186668,13.74298763,13.5865736,13.72605133,13.72605133,73341877
